trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T000517,end_of_session_1555,12,True,True,True,False,False,False
T000518,end_of_session_1555,11,True,True,True,False,False,False
T000519,end_of_session_1555,11,True,True,True,False,False,False
T000520,end_of_session_1555,12,True,True,True,False,False,False
T000521,end_of_session_1555,11,True,True,True,False,False,False
T000522,end_of_session_1555,11,True,True,True,False,False,False
T000523,end_of_session_1555,11,True,True,True,False,False,False
T000524,end_of_session_1555,12,True,True,True,False,False,False
T000525,end_of_session_1555,12,True,True,True,False,False,False
T000526,end_of_session_1555,3,True,True,True,False,False,False
T000527,end_of_session_1555,9,True,True,False,True,True,False
T000528,end_of_session_1555,3,True,True,True,False,False,False
T000529,end_of_session_1555,3,True,True,True,False,False,False
T000530,end_of_session_1555,6,True,True,False,True,True,True
T000531,end_of_session_1555,11,True,True,True,False,False,False
T000532,end_of_session_1555,12,True,True,True,False,False,False
T000533,end_of_session_1555,12,True,True,True,False,False,False
T000534,end_of_session_1555,12,True,True,True,False,False,False
T000535,end_of_session_1555,12,True,True,True,False,False,False
T000536,end_of_session_1555,12,True,True,True,False,False,False
T000537,end_of_session_1555,4,True,True,False,True,True,False
T000538,end_of_session_1555,11,True,True,True,False,False,False
T000539,end_of_session_1555,4,True,True,False,True,True,False
T000540,end_of_session_1555,4,True,True,False,True,True,False
T000541,end_of_session_1555,12,True,True,True,False,False,False
T000542,end_of_session_1555,12,True,True,True,False,False,False
T000543,end_of_session_1555,4,True,True,False,True,True,False
T000544,end_of_session_1555,4,True,True,False,True,True,False
T000545,end_of_session_1555,9,True,True,False,True,True,False
T000546,end_of_session_1555,3,True,True,True,False,False,False
T000547,end_of_session_1555,9,True,True,False,True,True,False
T000548,end_of_session_1555,7,True,True,False,True,True,False
T000549,end_of_session_1555,3,True,True,True,False,False,False
T000550,end_of_session_1555,11,True,True,True,False,False,False
T000551,end_of_session_1555,7,True,True,False,True,True,False
T000552,end_of_session_1555,3,True,True,True,False,False,False
T000553,end_of_session_1555,4,True,True,False,True,True,False
T000554,end_of_session_1555,12,True,True,True,False,False,False
T000555,end_of_session_1555,4,True,True,False,True,True,False
T000556,end_of_session_1555,4,True,True,False,True,True,False
T000557,end_of_session_1555,12,True,True,True,False,False,False
T000558,end_of_session_1555,3,True,True,True,False,False,False
T000559,end_of_session_1555,3,True,True,True,False,False,False
T000560,end_of_session_1555,3,True,True,True,False,False,False
T000561,end_of_session_1555,3,True,True,True,False,False,False
T000562,end_of_session_1555,3,True,True,True,False,False,False
T000563,end_of_session_1555,12,True,True,True,False,False,False
T000564,end_of_session_1555,12,True,True,True,False,False,False
T000565,end_of_session_1555,11,True,True,True,False,False,False
T000566,end_of_session_1555,9,True,True,False,True,True,False
T000567,end_of_session_1555,12,True,True,True,False,False,False
T000568,end_of_session_1555,3,True,True,True,False,False,False
T000569,end_of_session_1555,3,True,True,True,False,False,False
T000570,end_of_session_1555,12,True,True,True,False,False,False
T000571,end_of_session_1555,12,True,True,True,False,False,False
T000572,end_of_session_1555,3,True,True,True,False,False,False
T000573,end_of_session_1555,3,True,True,True,False,False,False
T000574,end_of_session_1555,12,True,True,True,False,False,False
T000575,end_of_session_1555,3,True,True,True,False,False,False
T000576,end_of_session_1555,7,True,True,False,True,True,False
T000577,end_of_session_1555,7,True,True,False,True,True,False
T000578,end_of_session_1555,11,True,True,True,False,False,False
T000579,end_of_session_1555,4,True,True,False,True,True,False
T000580,end_of_session_1555,12,True,True,True,False,False,False
T000581,end_of_session_1555,12,True,True,True,False,False,False
T000582,end_of_session_1555,9,True,True,False,True,True,False
T000583,end_of_session_1555,9,True,True,False,True,True,False
T000584,end_of_session_1555,9,True,True,False,True,True,False
T000585,end_of_session_1555,9,True,True,False,True,True,False
T000586,end_of_session_1555,4,True,True,False,True,True,False
T000587,end_of_session_1555,12,True,True,True,False,False,False
T000588,end_of_session_1555,4,True,True,False,True,True,False
T000589,end_of_session_1555,4,True,True,False,True,True,False
T000590,end_of_session_1555,4,True,True,False,True,True,False
T000591,end_of_session_1555,12,True,True,True,False,False,False
T000592,end_of_session_1555,4,True,True,False,True,True,False
T000593,end_of_session_1555,12,True,True,True,False,False,False
T000594,end_of_session_1555,4,True,True,False,True,True,False
T000595,end_of_session_1555,11,True,True,True,False,False,False
T000596,end_of_session_1555,12,True,True,True,False,False,False
T000597,end_of_session_1555,6,True,True,False,True,True,True
T000598,end_of_session_1555,6,True,True,False,True,True,True
T000599,end_of_session_1555,11,True,True,True,False,False,False
T000600,end_of_session_1555,4,True,True,False,True,True,False
T000601,end_of_session_1555,6,True,True,False,True,True,True
T000602,end_of_session_1555,11,True,True,True,False,False,False
T000603,end_of_session_1555,12,True,True,True,False,False,False
T000604,end_of_session_1555,3,True,True,True,False,False,False
T000605,end_of_session_1555,3,True,True,True,False,False,False
T000606,end_of_session_1555,6,True,True,False,True,True,True
T000607,end_of_session_1555,12,True,True,True,False,False,False
T000608,end_of_session_1555,11,True,True,True,False,False,False
T000609,end_of_session_1555,12,True,True,True,False,False,False
T000610,end_of_session_1555,12,True,True,True,False,False,False
T000611,end_of_session_1555,6,True,True,False,True,True,True
T000612,end_of_session_1555,7,True,True,False,True,True,False
T000613,end_of_session_1555,12,True,True,True,False,False,False
T000614,end_of_session_1555,4,True,True,False,True,True,False
T000615,end_of_session_1555,12,True,True,True,False,False,False
T000616,end_of_session_1555,4,True,True,False,True,True,False
T000617,end_of_session_1555,12,True,True,True,False,False,False
T000618,end_of_session_1555,12,True,True,True,False,False,False
T000619,end_of_session_1555,12,True,True,True,False,False,False
T000620,end_of_session_1555,3,True,True,True,False,False,False
T000621,end_of_session_1555,4,True,True,False,True,True,False
T000622,end_of_session_1555,9,True,True,False,True,True,False
T000623,end_of_session_1555,3,True,True,True,False,False,False
T000624,end_of_session_1555,12,True,True,True,False,False,False
T000625,end_of_session_1555,12,True,True,True,False,False,False
T000626,end_of_session_1555,7,True,True,False,True,True,False
T000627,end_of_session_1555,12,True,True,True,False,False,False
T000628,end_of_session_1555,3,True,True,True,False,False,False
T000629,end_of_session_1555,3,True,True,True,False,False,False
T000630,end_of_session_1555,3,True,True,True,False,False,False
T000631,end_of_session_1555,3,True,True,True,False,False,False
T000632,end_of_session_1555,3,True,True,True,False,False,False
T000633,end_of_session_1555,3,True,True,True,False,False,False
T000634,end_of_session_1555,4,True,True,False,True,True,False
T000635,end_of_session_1555,9,True,True,False,True,True,False
T000636,end_of_session_1555,9,True,True,False,True,True,False
T000637,end_of_session_1555,3,True,True,True,False,False,False
T000638,end_of_session_1555,4,True,True,False,True,True,False
T000639,end_of_session_1555,4,True,True,False,True,True,False
T000640,end_of_session_1555,4,True,True,False,True,True,False
T000641,end_of_session_1555,4,True,True,False,True,True,False
T000642,end_of_session_1555,4,True,True,False,True,True,False
T000643,end_of_session_1555,4,True,True,False,True,True,False
T000644,end_of_session_1555,12,True,True,True,False,False,False
T000645,end_of_session_1555,4,True,True,False,True,True,False
T000646,end_of_session_1555,4,True,True,False,True,True,False
T000647,end_of_session_1555,6,True,True,False,True,True,True
T000648,end_of_session_1555,12,True,True,True,False,False,False
T000649,end_of_session_1555,12,True,True,True,False,False,False
T000650,end_of_session_1555,3,True,True,True,False,False,False
T000651,end_of_session_1555,7,True,True,False,True,True,False
T000652,end_of_session_1555,9,True,True,False,True,True,False
T000653,end_of_session_1555,7,True,True,False,True,True,False
T000654,end_of_session_1555,4,True,True,False,True,True,False
T000655,end_of_session_1555,4,True,True,False,True,True,False
T000656,end_of_session_1555,4,True,True,False,True,True,False
T000657,end_of_session_1555,7,True,True,False,True,True,False
T000658,end_of_session_1555,4,True,True,False,True,True,False
T000659,end_of_session_1555,11,True,True,True,False,False,False
T000660,end_of_session_1555,4,True,True,False,True,True,False
T000661,end_of_session_1555,7,True,True,False,True,True,False
T000662,end_of_session_1555,4,True,True,False,True,True,False
T000663,end_of_session_1555,4,True,True,False,True,True,False
T000664,end_of_session_1555,12,True,True,True,False,False,False
T000665,end_of_session_1555,11,True,True,True,False,False,False
T000666,end_of_session_1555,4,True,True,False,True,True,False
T000667,end_of_session_1555,7,True,True,False,True,True,False
T000668,end_of_session_1555,7,True,True,False,True,True,False
T000669,end_of_session_1555,11,True,True,True,False,False,False
T000670,end_of_session_1555,4,True,True,False,True,True,False
T000671,end_of_session_1555,7,True,True,False,True,True,False
T000672,end_of_session_1555,12,True,True,True,False,False,False
T000673,end_of_session_1555,11,True,True,True,False,False,False
T000674,end_of_session_1555,12,True,True,True,False,False,False
T000675,end_of_session_1555,11,True,True,True,False,False,False
T000676,end_of_session_1555,4,True,True,False,True,True,False
T000677,end_of_session_1555,4,True,True,False,True,True,False
T000678,end_of_session_1555,11,True,True,True,False,False,False
T000679,end_of_session_1555,12,True,True,True,False,False,False
T000680,end_of_session_1555,11,True,True,True,False,False,False
T000681,end_of_session_1555,3,True,True,True,False,False,False
T000682,end_of_session_1555,3,True,True,True,False,False,False
T000683,end_of_session_1555,3,True,True,True,False,False,False
T000684,end_of_session_1555,3,True,True,True,False,False,False
T000685,end_of_session_1555,7,True,True,False,True,True,False
T000686,end_of_session_1555,3,True,True,True,False,False,False
T000687,end_of_session_1555,3,True,True,True,False,False,False
T000688,end_of_session_1555,3,True,True,True,False,False,False
T000689,end_of_session_1555,3,True,True,True,False,False,False
T000690,end_of_session_1555,3,True,True,True,False,False,False
T000691,end_of_session_1555,12,True,True,True,False,False,False
T000692,end_of_session_1555,11,True,True,True,False,False,False
T000693,end_of_session_1555,3,True,True,True,False,False,False
T000694,end_of_session_1555,3,True,True,True,False,False,False
T000695,end_of_session_1555,12,True,True,True,False,False,False
T000696,end_of_session_1555,12,True,True,True,False,False,False
T000697,end_of_session_1555,3,True,True,True,False,False,False
T000698,end_of_session_1555,12,True,True,True,False,False,False
T000699,end_of_session_1555,12,True,True,True,False,False,False
T000700,end_of_session_1555,12,True,True,True,False,False,False
T000701,end_of_session_1555,3,True,True,True,False,False,False
T000702,end_of_session_1555,12,True,True,True,False,False,False
T000703,end_of_session_1555,3,True,True,True,False,False,False
T000704,end_of_session_1555,3,True,True,True,False,False,False
T000705,end_of_session_1555,7,True,True,False,True,True,False
T000706,end_of_session_1555,12,True,True,True,False,False,False
T000707,end_of_session_1555,3,True,True,True,False,False,False
T000708,end_of_session_1555,7,True,True,False,True,True,False
T000709,end_of_session_1555,3,True,True,True,False,False,False
T000710,end_of_session_1555,3,True,True,True,False,False,False
T000711,end_of_session_1555,3,True,True,True,False,False,False
T000712,end_of_session_1555,3,True,True,True,False,False,False
T000713,end_of_session_1555,12,True,True,True,False,False,False
